aceB,asnA,atpD,atpG,b1191,b1583,b1963,cchB,cspA,cspG,dnaG,dnaJ,dnaK,eutG,fixC,flgD,folK,ftsJ,gltA,hupB,ibpB,icdA,lacA,lacY,lacZ,lpdA,mopB,nmpC,nuoM,pspA,pspB,sucA,sucD,tnaA,yaeM,yceP,ycgX,yecO,yedE,yfaD,yfiA,ygbD,ygcE,yhdM,yheI,yjbO
-1.779774774740893,2.1560329689201416,-1.3717821391427454,-0.25282278982434847,1.3356,3.349024587880378,0.9521318036716231,2.5052384634687117,-0.21403822039548392,2.0356,0.831396630918193,0.13330509539032454,1.0636232276912183,0.7862,-0.4834307821079835,-3.4200282225576077,1.3382908456922826,1.926098154125158,-0.894194439918734,-0.7489404089796425,2.5348,-2.109853747840856,0.919303496387449,1.3038626352792304,0.8043336920208605,-1.4500495789934427,-0.03914489992112291,-0.8695164778036737,-1.6381899555466601,0.780023505029627,2.0845819972857957,-0.6538439666180076,-1.130023454164605,-2.2332713223049305,4.6105980918436815,-0.23974579399974882,-0.37972347019349895,2.1466954372979563,-1.3793197130493486,2.1898613106817275,-1.4792575592744575,4.195857041100491,0.843677450405286,1.5613576739687882,1.2670475058435784,1.1668633639831287
-0.3618325364199039,1.626290886698958,-1.3717821391427454,-1.6387219283913617,1.3356,2.3991999999999996,3.0600273304626295,2.9645886397079915,-1.035453719034628,2.6415,0.95004499617302,2.0841997672119774,2.0211542902696156,0.0,0.978645894090238,-0.7037359188495589,0.6226402953366008,0.9472314253474534,-1.2468253031921839,-1.2872086076269376,3.0106534146197745,-1.1493320393710285,2.5028481269479608,1.3571317760445272,0.7817232604201326,-0.37870948447912745,2.0278838145222804,-1.451500248081987,-1.5802364239854898,1.1656782310513807,2.1969070969967066,-2.754158946342052,-1.2774712519967366,-2.778923876208837,5.0450293757181415,2.7181802954956154,0.7078,1.9609944991078374,0.006738324229244919,1.115966914110036,-1.9821339793419543,1.5852842785165997,3.814309519893545,1.7335336825256644,-0.08964181162951318,0.15892788202306485
-1.942274106338624,1.4424777277451115,-1.1911553041192584,-1.7163693827575905,2.5923,1.318633839866445,0.3363137390348936,1.2948269484611035,0.1335,2.6415,0.5744164800732401,2.0850092492686136,0.8285788166327586,2.5293,1.9939640024493888,-0.0654419996157578,0.3001388427871766,2.4115897985194352,-1.4018726933034316,-3.055538426024663,0.6797412076564123,-0.9095556012535744,4.741498548875635,0.4620647021515867,4.9300885130306495,-2.5158366615506624,1.2848795741468058,-0.5585218231083635,-2.030121477894778,0.360676494970372,2.618928013881976,0.44828341596485455,-0.873334619947211,-1.814210040470955,4.43487719603853,0.7293825487656491,0.5672353242779513,2.105761669640924,-1.788172842577349,0.4431999999999989,-1.0870475247997775,3.496584745858863,0.0,1.9231,0.661523191974327,1.9901598717090696
-1.9698979463526625,1.626290886698958,-1.3717821391427454,-1.560092376481089,0.0,2.237570658337097,2.9394610752343713,3.3973608207592285,-0.2005,2.1503,2.8524,2.8836392529349304,-0.3821,2.4071,-0.4834307821079835,-1.6400457434394655,0.8603699278481527,2.0028,-1.8821,-1.2980347435476338,3.8425723598687287,-1.0220736825732206,-0.059703496387448984,-0.005462635279230313,2.2310575600083817,-2.2529633384493373,1.0974185037526587,-1.3915152483802888,-1.46183480376803,1.9837026996856029,-0.012074755439418938,-1.2600727132337142,-3.021642562125556,-0.9227676804402232,4.8043,0.9390444584816957,0.6030860254340169,0.4497353569160527,-1.4867442502370154,0.45799129972191355,-2.2231495004312274,0.0566209709960388,2.3153951729534343,-0.07527125232287768,1.051133646471669,0.993384113428965
-0.8178582548581206,2.653170359877431,-2.2534143249287797,-1.6523973642462555,1.5544,2.3560661601335537,1.5275726695373706,2.534914585768661,-2.2466163838313142,2.892,0.2959,0.30811555735718055,1.3487444423965202,2.4071,2.1221575606241725,-0.17339351137389925,1.3276,1.5018352933885324,-1.4829273066965685,-3.371955166759262,1.0672330009390665,-0.9884175931039407,0.21720219650296357,1.3571317760445272,0.6090774749206653,0.0,1.972293908848453,-1.3263008501611773,-2.210469644553889,2.2096067894885043,2.6991053550397854,0.784234026627961,-0.9167583809643036,-1.6805931540286845,4.873893822437505,0.6067588199527765,-0.1879,1.6598662030035463,-2.33832276955061,1.2521487035909642,-1.5530998005833379,4.5246152556372,1.5265045703184343,0.8690018252414622,0.33585033415405346,1.0900909293964225
-0.3618325364199039,0.4742358025103639,-2.1378805015550113,-1.6131858672363042,1.3356,1.978075412119621,2.0028859356308732,1.4598102869802574,-0.23133439045397586,2.892,0.952488477398415,0.8705426935982242,3.3594184219616317,0.0,3.250236267458617,-0.7767064886261008,1.4663597046633992,1.2147061899273797,-2.3497,-1.3808914605306102,1.6472562860866349,-3.1555443987464256,-1.114906739907242,1.8042656538975446,0.8043336920208605,0.5156307720071647,2.915004240375475,-1.1909017992013058,-2.3103626335747167,2.7975993559787917,2.0680747554394188,-1.9257755303771975,-0.873334619947211,-0.7571127457780331,4.437410085730506,2.9974457939997485,-0.1879,0.5540819949485294,-1.9307,2.680016929136445,0.7991919713482891,2.5312,1.9484452506438383,2.1952410672411737,0.3843935264495042,3.896758816357655
0.02282375748572374,2.1099956168762724,0.25757070813759864,-2.9534989118978716,1.3356,1.3429251579669716,3.9509324529044143,2.18316476200794,0.805100740393621,2.0356,2.177466526428565,2.570748502203544,2.4952946896414514,1.7006,1.055305215442628,-1.2836214172886797,2.5081436992649024,2.7188016639742796,-1.390881800335389,-3.3284,0.017391549656496808,-0.8568465974726684,2.285346143381867,1.5029603469858959,0.6090774749206653,-1.960821388836571,1.6529100943261725,-1.432998362305042,-0.43551210763403936,0.360676494970372,-0.2956890985769869,-0.5527584792631011,-1.6678,-1.896417587082167,-0.02364920442108359,0.8000063982088687,-0.09817418440809023,-0.5539954372979563,-1.0586903926646376,0.9817521414657958,0.7991919713482891,2.7913,1.8782009616917792,1.9050286016610798,2.727599678123829,1.7749
-1.942274106338624,1.9787126167503957,-2.2412504666520725,-2.5418017200567755,1.5544,1.5352700616614574,1.5373867339064977,3.540778066099359,0.9493917220493948,2.0356,1.2642372951417655,-0.6416522110114512,2.321157553999603,1.7006,3.250236267458617,-2.1347908396560973,1.2504140400276427,1.6204081565767567,-1.044300393047902,-0.39254225989650354,0.6107342682179906,-1.4730221483746577,0.974153856618133,-0.6648299909367639,0.37578507677156114,-2.0738,2.172,-0.27120534530468987,-1.8820427142079788,0.12001542491614811,1.9937486283640347,0.04440631321541444,-1.8912,-2.2847084255925227,5.0348999999999995,0.0,-0.18513097277413926,2.4031,-2.439240465691377,1.192008700278087,1.595983709381363,2.148974459497145,2.3681395089729786,0.0,0.49846667729673755,1.0789721179769352
-0.4455258936613761,1.7560366609366629,-3.809608436563187,-1.1165317053445376,1.8096,3.4304438715796755,2.1961675470955857,0.8111,-0.35585331956208466,2.4636,-0.3950143100800489,4.290132944846364,-0.34836291228600536,1.0086,1.207042790762329,-0.5340290100903483,1.074617457947921,1.926098154125158,-0.9770145855971286,-3.055538426024663,2.6878493974648507,-1.0012881288403084,0.08810000000000007,2.413166157083116,0.7817232604201326,-2.5158366615506624,1.6245910937032964,-2.1331400148544657,0.0,1.3509999999999995,2.3568460165961804,-1.9649603373300228,-1.7581864636641544,-2.399399999999999,4.2855,1.1021,0.16498175121115566,1.4042371984362034,0.11416286141691168,1.192008700278087,-1.3936783299560749,2.7913,1.3252169593782648,0.24631646071157254,1.6062690043183214,2.0012786831285565
-2.2356475974997623,1.4586,-2.9342334643461996,-1.1928782437173933,2.5923,1.1343769247001858,2.825992878905994,2.4223,-1.4839849008333994,2.6415,0.7222293643606053,-0.25626492891019054,0.46105506633896426,1.7006,1.741057209237671,-3.3397404795023844,0.3142006903132677,2.9146799779683987,-1.8821,-0.3780085394693899,3.6653793162231683,-1.1462352643406093,0.024401451124366202,3.9803990457588427,3.2463825460562172,-1.855301704348773,1.054344899921123,-2.0359744156659154,-2.417115888530505,-0.026883431156529247,0.2500072418463768,-1.8082355031836275,-0.6571525090203559,-1.6296920557081978,2.3821999999999983,0.1423174512343509,1.5082309727741392,1.5927,-0.8294880232664819,2.100595433506194,-1.4792575592744575,2.7789802891512707,2.254145229462617,-0.003707384715509132,0.7753,3.918240586069637
-2.0122502549619923,2.005441066808449,-2.9040118049223396,-0.1959052172435065,1.6359,3.4304438715796755,0.9768738330121782,1.9197949854395377,0.7112697033933989,0.5657999999999999,1.3716077010312544,2.0275,0.49920657769241317,0.0,-0.8294147698618438,-2.2132924071983315,1.60882091784413,1.5040954740469,-2.4515408713824134,-0.3780085394693899,1.6908681435077255,-0.9605217084698279,0.08810000000000007,1.517167720769901,2.5163414019702706,-0.9487,1.6801809993771237,-1.325683931784661,-1.846158344843507,2.2589109712617654,3.7217929030032937,-0.6538439666180076,-2.386463644032492,-2.708207944291801,3.39269396343059,0.9390444584816957,2.0754662970520905,2.251042075330433,-1.4219491153166066,0.45799129972191355,0.2818,1.9286255405028552,3.316556940800182,-0.2946780660801478,-0.08964181162951318,0.18344012829093037
-1.749093411064285,1.972219809966295,-1.6247237492228477,-0.6924,0.557,3.0317999999999996,1.079607267173679,0.8804512495510306,-1.4839849008333994,2.1503,0.5744164800732401,0.13330509539032454,1.645436280306585,0.5505,0.21938292032783746,-2.5186,1.908455739570872,2.8702647066114677,-3.6371287542274766,-2.987929772622632,2.147308206717346,-0.9363876889354785,4.313825062993828,0.9321999999999997,0.9504767395798697,-2.211503803922504,1.3440078939122608,1.2132154098866366,-0.6473756836485496,1.7161581984748524,2.9002100154622563,-1.7074308180057587,-2.883,-0.36046179839191983,0.5647446180164211,0.02210000000000001,2.5837084109326485,2.2138616403015026,-2.33832276955061,2.7692828063119785,-1.2453484468057248,3.4644766582874915,3.9811033416152237,0.7976591113733704,1.9590188495769882,3.785302268341984
-2.259937071708281,1.9787126167503957,-0.7446665356538005,-1.6387219283913617,1.6359,1.3429251579669716,2.346012102618695,1.8115601107409782,0.16335297864100706,2.892,0.30699783000680875,0.7959670551536366,1.7125028517313865,1.0086,1.5010147698618437,-0.9120557685960042,0.6748888459706093,-0.4633314253474534,-1.390881800335389,-0.9754577401034965,2.3219206837768316,-0.9872679606289716,-0.5055850030154929,-0.0196700090632356,0.3681114869693498,-1.809444014911214,2.3772714019211687,-1.0976162297216867,-2.422333220568399,2.0785308302633805,0.2500072418463768,-1.5489102356521895,-0.6785520522925184,-1.0916264281136958,2.3821999999999983,0.4248,1.983681356312941,0.0,-2.2223,0.21193270943579118,-1.5348915386164117,0.9705225474113994,3.0307,0.01807139833892024,0.7674,-0.05250706815822581
-0.49263912535561877,3.4123420822211834,-1.629352847280344,-1.520464165514084,2.5923,1.138155096305514,3.9509324529044143,1.3589712467914203,-0.2557305139873183,2.892,0.9027143100800489,0.6444524437994739,0.19007872630698192,0.7862,1.5010147698618437,-1.4637,1.285815444234271,0.7326628991250819,-1.3726854144028713,-3.055538426024663,-0.08654006320962038,-1.9226647356593909,1.196035616113833,4.149229036695607,3.0127808204285125,-1.2699,1.9819952054858698,0.7677790270528138,-0.9929437183371923,1.5495909386852385,1.6625610804005264,-1.3713436574783011,-0.9365651957140391,-0.9071084433509387,3.013728840530878,0.6540817144983719,-0.057374160124110285,2.014970995432657,-2.3656,0.3746165526822713,-1.7565921707649512,0.0,3.3263568824003658,3.2691,2.0986186196551864,3.84347470292869
-0.287957651043228,1.4997328192663946,-1.7906157099741593,-3.3503278895194866,1.3906,1.9925475830372839,1.0656,1.5762749881991476,0.7904849008333993,2.0356,0.6193932683074553,2.050946135710907,0.4887457097303848,0.0,-0.8294147698618438,-3.0456256420568804,0.3001388427871766,1.2544432908022976,-1.9557,-2.6721250011672932,4.325232730842943,-1.6210660589053778,-0.28370324351979304,-0.005462635279230313,1.9941161580381108,-1.0059055640822285,0.3907028151451564,-1.5544006020791903,-1.959,-0.1977421295374971,2.0680747554394188,-0.5592836292879848,-1.6744954386871256,-1.6991824129178326,1.5767260062654302,1.6852782951112788,1.0754774381585093,0.5540819949485294,-0.20558588007461998,0.47478141302675564,-0.060347724216439524,2.9881233417125084,2.732054770537383,0.4995073847155091,1.7077121461046905,1.1314791861351612
-0.2026,2.0963,-1.5905765965031917,-1.6523973642462555,1.8096,1.8436762180971593,2.0127,0.9525826070834289,-1.6258,2.4636,0.2959,-0.3853616930680877,1.7125028517313865,1.0954,3.8912585170987555,-1.6862667651414514,1.908455739570872,0.2493857645295824,-0.9770145855971286,-0.7489404089796425,4.325232730842943,-0.47173401953434935,0.21720219650296357,2.121731813475859,0.3681114869693498,-0.1953821454356155,2.210362495624465,-1.2714982007986944,-2.105,0.8479206765977354,2.5136875479635084,-0.4091,-0.7119682053453661,-0.1165915744074758,1.5767260062654302,2.017563933640198,3.972350295032397,2.298753361967523,-1.4867442502370154,-3.885780586188048e-16,-0.060347724216439524,3.227472295241628,1.4383559791084028,1.6815012587900382,1.8754299874009939,4.0288
-2.3705231716117696,2.5409706841829593,-1.9809550626859518,-1.593135834485916,2.5923,2.2952999999999997,0.5015605669186758,2.5017416940064985,0.805100740393621,2.0356,0.15629459003982119,0.4640573064017757,-0.3675237502937943,2.5293,0.040486297564178986,-2.296033234858549,1.7824790821558703,-0.8487528411566233,-0.9291852513706818,-0.46323372042711364,1.1500318564922747,-2.6213,2.7237734858818055,1.3341303560491315,0.2785258992339903,-1.541950421006557,0.0,-0.6038835221963263,-2.485581335890304,2.0423575544536443,1.78419493494231,-1.8316834159648545,0.006695438687125743,-1.6991824129178326,5.010700529500368,1.2523217048887212,1.6434636795335864,0.39656064811991243,-1.7339215840688806,0.004852425028009699,-1.4295294992789738,2.7291152541411368,2.5048203793319157,0.0378,0.10027680802567301,0.21221199545202984
-0.2026,0.4780856451489317,0.0,-2.904484204845518,0.557,0.6910711398009965,4.399166197676156,0.7138287532085797,-1.0676314689672126,2.7852,0.585718920892252,-0.6416522110114512,0.11252074003057955,2.4071,-0.4834307821079835,-1.9816561284723881,1.285815444234271,3.0551289826866173,-3.6849580884539233,-3.1492212789283354,1.1908162228770145,-1.0356,1.139308191031608,0.3558100689544568,2.4646592856360865,-2.2732178545643844,-0.5397624956244651,-2.25315706243606,-1.7327979368193005,2.067121768948619,2.6991053550397854,-0.5997173467762393,-0.8302377230262346,-1.6570999999999998,3.3768000000000002,0.4248,0.1625,2.5951683857868515,-1.6305,1.9177272872513311,-1.3936783299560749,0.3870971634373299,3.587075128688077,2.487996110212345,0.042722506755427825,0.0
-0.9403,2.5409706841829593,-1.032060540802993,-0.6300721104805136,2.5923,0.29017800283972495,1.079607267173679,2.607,-0.4146373352033138,0.5657999999999999,-0.3950143100800489,-0.08291644148616512,1.1083571420010017,0.7862,3.5327,-1.5597580003842422,0.4966636379215992,0.018711865454844268,-0.672462138740566,-3.5412197287046214,0.34731053932552913,-0.9164654385637105,2.7989574786602285,-0.13523085923470307,0.5896999999999992,-2.0575811930137218,0.27679634646321377,-0.7437001615063477,-2.0839,2.0785308302633805,2.9002100154622563,-1.9649603373300228,-0.25291043325682194,-1.2866323195597764,-0.02364920442108359,2.526111146642703,1.8001310612805443,2.354793283854072,-1.8661557497629846,1.2161317744545204,-0.4028296986956359,1.621553245261227,2.375953540785142,1.471416218890735,0.5021543012702452,1.912995072706196
-1.9894264974762685,1.972219809966295,-2.1933925479106575,-3.062421756282607,1.3356,2.047051766733214,1.8598538080606921,1.5598537650094322,-0.26539999999999997,0.0,2.5400045616993534,0.9444605422438785,-0.3045420137235976,0.5505,1.5387359975506114,-2.5973042247682008,1.5745,1.8398983360257204,-0.4293581699700183,-2.5745229965558627,-0.08530114444679193,-1.4730221483746577,2.285346143381867,0.708824341619254,0.3681114869693498,0.06171405064188029,1.3440078939122608,-1.212585321397632,-0.9391651962319703,2.309902055664395,2.2062158518275794,0.0,-1.130023454164605,-0.9227676804402232,5.054296401087276,1.058267353027291,-0.07214503584652743,2.5751317842776125,-1.5382407591992084,0.6727272079607134,-0.1718738498930945,2.33401288492073,2.6048830406217354,2.576744151272674,2.0986186196551864,-0.19137918613516103
-0.6032252252591073,1.1354579177788164,-1.3717821391427454,-1.520464165514084,1.6359,2.2010958163040693,2.597,3.5254123783561084,-0.029852978641007055,2.1503,3.39440793078116,0.30811555735718055,-0.9670848717225959,1.0954,2.3622,-0.7037359188495589,2.0082611572128233,2.4115897985194352,-0.8324318219210183,-0.46323372042711364,2.857665731782009,-1.5754041121850457,4.670096352372671,-0.6648299909367639,0.37578507677156114,-0.1953821454356155,-0.6536689643064078,-0.23251382844119073,-1.8135772668481804,2.099688384717026,1.9795849630704085,-1.2600727132337142,-2.417841741549434,-0.42995215560155464,3.588890486487583,1.4754194751585024,-0.21870327803439904,0.7927,-0.363258722651969,0.9703648603444843,-2.266476277193027,3.6975,2.5493904801064553,0.015266317474335656,1.9410466750833784,0.6453931840325426
-2.1852,1.6031544143294625,-2.9381589576419955,-1.5562682946554622,0.5815,1.9140840940190942,3.4601184873880144,2.228605014560462,-1.7789011723606116,0.0,1.6145,0.3315616930680877,1.3970012673338648,1.0954,1.9215020359018864,-1.2651717774423923,1.5916674547644882,1.8172223920471744,-2.1760105545628656,-0.2141488629120103,0.7994150784302227,-0.1346971326212143,0.2923861892813864,-0.4861290366956079,0.2987149232284405,-1.40699912249848,1.3440078939122608,-1.772885569479619,-1.6381899555466601,1.703442445546354,-0.38652246749874797,-3.1787,-1.9894394573421028,-2.399399999999999,4.496708177574188,-0.48395826602798747,1.451329976585677,2.298753361967523,-1.8875825744662604,1.2521487035909642,-2.775753980494208,2.691141225955362,1.8837,0.7795877130344502,0.4246536467927927,0.10075544743635856
